timestamp,handle,packets,bytes,qlen,drops
2021-01-26 05:27:06.180003,122:,21,22386,79,0
2021-01-26 05:27:06.180003,124:,0,0,200,0
2021-01-26 05:27:06.180003,113:,1,1066,100,0
2021-01-26 05:27:06.180003,111:,6,6396,94,0
2021-01-26 05:27:06.180003,12:,121,128986,379,0
2021-01-26 05:27:06.180003,121:,100,106600,0,0
2021-01-26 05:27:06.180003,123:,0,0,100,0
2021-01-26 05:27:06.180003,112:,1,1066,99,0
2021-01-26 05:27:06.180003,114:,4,224,207,0
2021-01-26 05:27:06.180003,11:,11,7686,500,0
2021-01-26 05:27:08.197868,1:,139,144134,872,0
2021-01-26 05:27:08.197868,122:,28,29848,72,0
2021-01-26 05:27:08.197868,124:,0,0,200,0
2021-01-26 05:27:08.197868,113:,1,1066,100,0
2021-01-26 05:27:08.197868,111:,6,6396,94,0
2021-01-26 05:27:08.197868,12:,128,136448,372,0
2021-01-26 05:27:08.197868,121:,100,106600,0,0
2021-01-26 05:27:08.197868,123:,0,0,100,0
2021-01-26 05:27:08.197868,112:,1,1066,99,0
2021-01-26 05:27:08.197868,114:,4,224,207,0
2021-01-26 05:27:08.197868,11:,11,7686,500,0
2021-01-26 05:27:10.237855,1:,146,151596,865,0
2021-01-26 05:27:10.237855,122:,35,37310,65,0
2021-01-26 05:27:10.237855,124:,0,0,200,0
2021-01-26 05:27:10.237855,113:,1,1066,100,0
2021-01-26 05:27:10.237855,111:,6,6396,94,0
2021-01-26 05:27:10.237855,12:,135,143910,365,0
2021-01-26 05:27:10.237855,121:,100,106600,0,0
2021-01-26 05:27:10.237855,123:,0,0,100,0
2021-01-26 05:27:10.237855,112:,1,1066,99,0
2021-01-26 05:27:10.237855,114:,4,224,207,0
2021-01-26 05:27:10.237855,11:,11,7686,500,0
2021-01-26 05:27:12.245406,1:,154,160124,857,0
2021-01-26 05:27:12.245406,122:,42,44772,58,0
2021-01-26 05:27:12.245406,124:,0,0,200,0
2021-01-26 05:27:12.245406,113:,1,1066,100,0
2021-01-26 05:27:12.245406,111:,7,7462,93,0
2021-01-26 05:27:12.245406,12:,142,151372,358,0
2021-01-26 05:27:12.245406,121:,100,106600,0,0
2021-01-26 05:27:12.245406,123:,0,0,100,0
2021-01-26 05:27:12.245406,112:,1,1066,99,0
2021-01-26 05:27:12.245406,114:,4,224,207,0
